hotel_class,region_id,url,phone,details,address,type,id,name
2.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d85366-Reviews-Quality_Inn_Denver-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '3975 Peoria Way', 'postal-code': '80239', 'locality': 'Denver'}",hotel,85366,Quality Inn Denver
2.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d225090-Reviews-Microtel_Inn_by_Wyndham_Denver-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '18600 East 63rd Avenue', 'postal-code': '80249', 'locality': 'Denver'}",hotel,225090,Microtel Inn by Wyndham Denver
2.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d85344-Reviews-La_Quinta_Inn_Denver_Central-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '3500 Park Ave West', 'postal-code': '80216', 'locality': 'Denver'}",hotel,85344,La Quinta Inn Denver Central
,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d119997-Reviews-Belcaro_Motel-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '1025 S Colorado Blvd.', 'postal-code': '80246', 'locality': 'Denver'}",hotel,119997,Belcaro Motel
2.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d85359-Reviews-Comfort_Suites_Denver_International_Airport-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '6210 Tower Road', 'postal-code': '80249', 'locality': 'Denver'}",hotel,85359,Comfort Suites Denver International Airport
3.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d83072-Reviews-BEST_WESTERN_PLUS_Denver_Hotel-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '3737 Quebec Street', 'postal-code': '80207', 'locality': 'Denver'}",hotel,83072,BEST WESTERN PLUS Denver Hotel
3.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d225093-Reviews-Red_Lion_Hotel_Denver_Central-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '4040 Quebec St', 'postal-code': '80216', 'locality': 'Denver'}",hotel,225093,Red Lion Hotel Denver Central
2.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d120072-Reviews-Hampton_Inn_Denver_International_Airport-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '6290 Tower Rd.', 'postal-code': '80249', 'locality': 'Denver'}",hotel,120072,Hampton Inn Denver - International Airport
2.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d85357-Reviews-Days_Inn_Suites_DIA_Denver_International_Airport-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '7030 Tower Road', 'postal-code': '80249', 'locality': 'Denver'}",hotel,85357,Days Inn & Suites DIA-Denver International Airport
3.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d81023-Reviews-The_Timbers_Hotel-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '4411 Peoria St.', 'postal-code': '80239-4817', 'locality': 'Denver'}",hotel,81023,The Timbers Hotel
2.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d83100-Reviews-TownePlace_Suites_Denver_Southeast-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '3699 S. Monaco Pkwy.', 'postal-code': '80237', 'locality': 'Denver'}",hotel,83100,TownePlace Suites Denver Southeast
3.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d82984-Reviews-Courtyard_by_Marriott_Denver_Stapleton-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '7415 E 41st Ave.', 'postal-code': '80216', 'locality': 'Denver'}",hotel,82984,Courtyard by Marriott Denver Stapleton
3.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d83014-Reviews-Embassy_Suites_Denver_Southeast-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '7525 East Hampden Avenue', 'postal-code': '80231', 'locality': 'Denver'}",hotel,83014,Embassy Suites Denver - Southeast
3.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d83031-Reviews-Crowne_Plaza_Denver_International_Airport-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '15500 East 40th Avenue', 'postal-code': '80239', 'locality': 'Denver'}",hotel,83031,Crowne Plaza Denver International Airport
3.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d120083-Reviews-Denver_Marriott_Tech_Center-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '4900 S. Syracuse', 'postal-code': '80237', 'locality': 'Denver'}",hotel,120083,Denver Marriott Tech Center
2.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d83023-Reviews-Fairfield_Inn_Denver_Cherry_Creek-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '1680 South Colorado Blvd', 'postal-code': '80222', 'locality': 'Denver'}",hotel,83023,Fairfield Inn Denver Cherry Creek
3.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d530656-Reviews-Inn_at_Cherry_Creek-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '233 Clayton St.', 'postal-code': '80206', 'locality': 'Denver'}",hotel,530656,Inn at Cherry Creek
2.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d1751673-Reviews-Super_8_Denver_Airport-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '7010 Tower Rd', 'postal-code': '80249', 'locality': 'Denver'}",hotel,1751673,Super 8 Denver - Airport
4.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d83051-Reviews-Hyatt_Regency_Denver_Tech_Center-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '7800 E. Tufts Ave.', 'postal-code': '80237', 'locality': 'Denver'}",hotel,83051,Hyatt Regency Denver Tech Center
3.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d85332-Reviews-Doubletree_by_Hilton_Hotel_Denver-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '3203 Quebec Street', 'postal-code': '80207', 'locality': 'Denver'}",hotel,85332,Doubletree by Hilton Hotel Denver
3.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d1238857-Reviews-Holiday_Inn_Hotel_Suites_Denver_Airport-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '6900 Tower Road', 'postal-code': '80249', 'locality': 'Denver'}",hotel,1238857,Holiday Inn Hotel & Suites Denver Airport
3.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d83070-Reviews-Holiday_Inn_Denver_East_Stapleton-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '3333 Quebec St.', 'postal-code': '80207', 'locality': 'Denver'}",hotel,83070,Holiday Inn Denver East-Stapleton
3.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d1190033-Reviews-Hilton_Garden_Inn_Denver_Tech_Center-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '7675 East Union Ave', 'postal-code': '80237', 'locality': 'Denver'}",hotel,1190033,Hilton Garden Inn Denver Tech Center
2.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d83081-Reviews-Quality_Inn_Suites_Denver_International_Airport-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '6890 Tower Road', 'postal-code': '80249', 'locality': 'Denver'}",hotel,83081,Quality Inn & Suites Denver International Airport
3.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d120029-Reviews-Residence_Inn_Denver_Downtown-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '2777 Zuni St.', 'postal-code': '80211', 'locality': 'Denver'}",hotel,120029,Residence Inn Denver Downtown
4.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d83099-Reviews-The_Westin_Denver_Downtown-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '1672 Lawrence St.', 'postal-code': '80202', 'locality': 'Denver'}",hotel,83099,The Westin Denver Downtown
3.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d125845-Reviews-Embassy_Suites_Hotel_Denver_Aurora-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '4444 N. Havana', 'postal-code': '80239', 'locality': 'Denver'}",hotel,125845,Embassy Suites Hotel Denver - Aurora
3.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d673588-Reviews-Springhill_Suites_Denver_Airport-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '18350 East 68th Avenue', 'postal-code': '80249', 'locality': 'Denver'}",hotel,673588,Springhill Suites Denver Airport
4.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d83046-Reviews-Grand_Hyatt_Denver_Downtown-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '1750 Welton St.', 'postal-code': '80202', 'locality': 'Denver'}",hotel,83046,Grand Hyatt Denver Downtown
3.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d85372-Reviews-Courtyard_by_Marriott_Denver_Airport-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '6901 Tower Rd', 'postal-code': '80249', 'locality': 'Denver'}",hotel,85372,Courtyard by Marriott Denver Airport
3.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d258669-Reviews-Embassy_Suites_Denver_International_Airport-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '7001 Yampa St.', 'postal-code': '80249', 'locality': 'Denver'}",hotel,258669,Embassy Suites Denver-International Airport
2.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d2554988-Reviews-TownePlace_Suites_Denver_Airport_at_Gateway_Park-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '4100 N Kittredge St', 'postal-code': '80239', 'locality': 'Denver'}",hotel,2554988,TownePlace Suites Denver Airport at Gateway Park
3.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d218788-Reviews-Hilton_Garden_Inn_Denver_Cherry_Creek-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '600 S. Colorado Blvd.', 'postal-code': '80246', 'locality': 'Denver'}",hotel,218788,Hilton Garden Inn Denver Cherry Creek
2.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d119992-Reviews-Fairfield_Inn_Denver_Airport-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '6851 Tower Rd.', 'postal-code': '80249', 'locality': 'Denver'}",hotel,119992,Fairfield Inn Denver Airport
2.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d85368-Reviews-La_Quinta_Inn_Suites_Denver_Airport_DIA-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '6801 Tower Road', 'postal-code': '80249-6327', 'locality': 'Denver'}",hotel,85368,La Quinta Inn & Suites Denver Airport DIA
2.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d578192-Reviews-Hampton_Inn_Suites_Denver_Downtown-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '1845 Sherman Street', 'postal-code': '80203', 'locality': 'Denver'}",hotel,578192,Hampton Inn & Suites Denver Downtown
2.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d85352-Reviews-Hampton_Inn_Suites_Denver_Tech_Center-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '5001 South Ulster St.', 'postal-code': '80237', 'locality': 'Denver'}",hotel,85352,Hampton Inn & Suites Denver Tech Center
4.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d83097-Reviews-Warwick_Denver_Hotel-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '1776 Grant Street', 'postal-code': '80203', 'locality': 'Denver'}",hotel,83097,Warwick Denver Hotel
2.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d1653655-Reviews-Baymont_Inn_and_Suites_Denver_International_Airport-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '6805 N. Argonne Street', 'locality': 'Denver'}",hotel,1653655,Baymont Inn and Suites Denver International Airport
3.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d83020-Reviews-The_Curtis-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '1405 Curtis St', 'postal-code': '80202', 'locality': 'Denver'}",hotel,83020,The Curtis
5.0,60811,http://www.tripadvisor.com/Hotel_Review-g60811-d2322597-Reviews-Four_Seasons_Baltimore-Baltimore_Maryland.html,,,"{'region': 'MD', 'street-address': '200 International Drive', 'postal-code': '21202', 'locality': 'Baltimore'}",hotel,2322597,Four Seasons Baltimore
2.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d596431-Reviews-Hampton_Inn_Suites_Denver_Speer_Boulevard-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '2728 Zuni Street', 'postal-code': '80211', 'locality': 'Denver'}",hotel,596431,Hampton Inn & Suites Denver-Speer Boulevard
3.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d657868-Reviews-Hilton_Garden_Inn_Denver_Downtown-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '1400 Welton Street', 'postal-code': '80202', 'locality': 'Denver'}",hotel,657868,Hilton Garden Inn Denver Downtown
2.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d3369752-Reviews-SpringHill_Suites_Denver_Downtown-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '1190 Auraria Parkway', 'postal-code': '80204', 'locality': 'Denver'}",hotel,3369752,SpringHill Suites Denver Downtown
3.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d1026992-Reviews-Staybridge_Suites_Denver_International_Airport-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '6951 Tower Rd', 'postal-code': '80249', 'locality': 'Denver'}",hotel,1026992,Staybridge Suites Denver International Airport
4.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d573340-Reviews-Hyatt_Regency_Denver_At_Colorado_Convention_Center-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '650 15th Street', 'postal-code': '80202', 'locality': 'Denver'}",hotel,573340,Hyatt Regency Denver At Colorado Convention Center
4.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d83093-Reviews-The_Oxford_Hotel-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '1600 17th Street', 'postal-code': '80202', 'locality': 'Denver'}",hotel,83093,The Oxford Hotel
3.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d119993-Reviews-Courtyard_by_Marriott_Denver_Downtown-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '934 16th St.', 'postal-code': '80202', 'locality': 'Denver'}",hotel,119993,Courtyard by Marriott Denver Downtown
2.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d2085146-Reviews-La_Quinta_Inn_Suites_Denver_Gateway_Park-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '4460 Peoria Street', 'postal-code': '80239', 'locality': 'Denver'}",hotel,2085146,La Quinta Inn & Suites Denver Gateway Park
4.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d83088-Reviews-The_Brown_Palace_Hotel_and_Spa-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '321 17th St.', 'postal-code': '80202', 'locality': 'Denver'}",hotel,83088,The Brown Palace Hotel and Spa
4.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d120056-Reviews-Hotel_Monaco_Denver_a_Kimpton_Hotel-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '1717 Champa St. at 17th', 'postal-code': '80202', 'locality': 'Denver'}",hotel,120056,Hotel Monaco Denver - a Kimpton Hotel
2.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d2309623-Reviews-Hampton_Inn_Suites_Denver_Airport_Gateway_Park-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '4310 Airport Way', 'postal-code': '80239', 'locality': 'Denver'}",hotel,2309623,Hampton Inn & Suites Denver/Airport-Gateway Park
3.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d1737951-Reviews-HYATT_house_Denver_Airport-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '18741 East 71st Avenue', 'postal-code': '80249', 'locality': 'Denver'}",hotel,1737951,HYATT house Denver Airport
4.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d308759-Reviews-JW_Marriott_Denver_Cherry_Creek-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '150 Clayton Lane', 'postal-code': '80206', 'locality': 'Denver'}",hotel,308759,JW Marriott Denver Cherry Creek
3.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d578190-Reviews-Residence_Inn_Denver_City_Center-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '1725 Champa St', 'postal-code': '80202', 'locality': 'Denver'}",hotel,578190,Residence Inn Denver City Center
4.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d120058-Reviews-Hotel_Teatro-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '1100 14th St.', 'postal-code': '80202', 'locality': 'Denver'}",hotel,120058,Hotel Teatro
3.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d83040-Reviews-Magnolia_Hotel_Denver-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '818 17th St.', 'postal-code': '80202', 'locality': 'Denver'}",hotel,83040,Magnolia Hotel Denver
5.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d878358-Reviews-The_Ritz_Carlton_Denver-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '1881 Curtis Street', 'postal-code': '80202', 'locality': 'Denver'}",hotel,878358,"The Ritz-Carlton, Denver"
2.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d530585-Reviews-Country_Inn_Suites_By_Carlson_Denver_International_Airport-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '4343 N. Airport Way', 'postal-code': '80239', 'locality': 'Denver'}",hotel,530585,"Country Inn & Suites By Carlson, Denver International Airport"
3.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d1149434-Reviews-Homewood_Suites_Denver_International_Airport-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '4210 Airport Way', 'postal-code': '80239', 'locality': 'Denver'}",hotel,1149434,Homewood Suites Denver International Airport
5.0,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d1845691-Reviews-Four_Seasons_Hotel_Denver-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '1111 14th Street', 'postal-code': '80202', 'locality': 'Denver'}",hotel,1845691,Four Seasons Hotel Denver
3.5,33388,http://www.tripadvisor.com/Hotel_Review-g33388-d1859056-Reviews-Embassy_Suites_Denver_Downtown_Convention_Center-Denver_Colorado.html,,,"{'region': 'CO', 'street-address': '1420 Stout Street', 'postal-code': '80202', 'locality': 'Denver'}",hotel,1859056,Embassy Suites Denver - Downtown / Convention Center
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84095-Reviews-Washington_Plaza-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '10 Thomas Circle NW', 'postal-code': '20005', 'locality': 'Washington DC'}",hotel,84095,Washington Plaza
5.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-Mandarin_Oriental_Washington_D_C-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1330 Maryland Avenue, SW', 'postal-code': '20024', 'locality': 'Washington DC'}",hotel,295751,"Mandarin Oriental, Washington D.C."
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84064-Reviews-Embassy_Suites_Hotel_Washington_D_C-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1250 22nd St. NW', 'postal-code': '20037', 'locality': 'Washington DC'}",hotel,84064,"Embassy Suites Hotel Washington, D.C."
2.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84132-Reviews-Comfort_Inn_Downtown_DC_Convention_Center-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1201 13th St NW', 'postal-code': '20005', 'locality': 'Washington DC'}",hotel,84132,Comfort Inn Downtown DC / Convention Center
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d498950-Reviews-Residence_Inn_Washington_DC_Capitol-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '333 E Street SW', 'postal-code': '20024', 'locality': 'Washington DC'}",hotel,498950,"Residence Inn Washington, DC/Capitol"
4.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84087-Reviews-Omni_Shoreham_Hotel-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '2500 Calvert Street NW', 'postal-code': '20008', 'locality': 'Washington DC'}",hotel,84087,Omni Shoreham Hotel
,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d557199-Reviews-AKA_White_House-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1710 H Street NW', 'postal-code': '20006', 'locality': 'Washington DC'}",hotel,557199,AKA White House
4.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d214097-Reviews-The_Westin_Georgetown_Washington_D_C-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '2350 M St. NW', 'postal-code': '20037', 'locality': 'Washington DC'}",hotel,214097,"The Westin Georgetown, Washington D.C."
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d574805-Reviews-Embassy_Suites_Washington_Convention_Center-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '900 10th Street Northwest', 'postal-code': '20001', 'locality': 'Washington DC'}",hotel,574805,Embassy Suites Washington-Convention Center
5.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d253068-Reviews-The_Ritz_Carlton_Georgetown-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '3100 South St. NW', 'postal-code': '20007', 'locality': 'Washington DC'}",hotel,253068,"The Ritz-Carlton, Georgetown"
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d220075-Reviews-Hilton_Garden_Inn_Washington_DC_Downtown-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '815 14th St., NW', 'postal-code': '20005', 'locality': 'Washington DC'}",hotel,220075,"Hilton Garden Inn Washington, DC Downtown"
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84127-Reviews-Savoy_Suites_Hotel-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '2505 Wisconsin Ave, NW', 'postal-code': '20007', 'locality': 'Washington DC'}",hotel,84127,Savoy Suites Hotel
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84092-Reviews-Rouge_a_Kimpton_Hotel-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1315 16th St. NW', 'postal-code': '20036', 'locality': 'Washington DC'}",hotel,84092,"Rouge, a Kimpton Hotel"
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84082-Reviews-Hotel_Lombardy-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '2019 Pennsylvania Ave NW', 'postal-code': '20006', 'locality': 'Washington DC'}",hotel,84082,Hotel Lombardy
5.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d225100-Reviews-The_Ritz_Carlton_Washington_DC-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1150 22nd St. NW', 'postal-code': '20037', 'locality': 'Washington DC'}",hotel,225100,"The Ritz-Carlton, Washington DC"
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84080-Reviews-The_Quincy-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1823 L St. NW', 'postal-code': '20036', 'locality': 'Washington DC'}",hotel,84080,The Quincy
2.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84051-Reviews-Days_Inn_Connecticut_Ave-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '4400 Connecticut Avenue NW', 'postal-code': '20008', 'locality': 'Washington DC'}",hotel,84051,Days Inn Connecticut Ave.
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d120613-Reviews-Four_Points_by_Sheraton-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1201 K St. NW', 'postal-code': '20005', 'locality': 'Washington DC'}",hotel,120613,Four Points by Sheraton
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d120559-Reviews-DoubleTree_Hotel_Washington_DC-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1515 Rhode Island Ave. NW', 'postal-code': '20005', 'locality': 'Washington DC'}",hotel,120559,DoubleTree Hotel Washington DC
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84060-Reviews-The_Embassy_Row_Hotel-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '2015 Massachusetts Avenue NW', 'postal-code': '20036', 'locality': 'Washington DC'}",hotel,84060,The Embassy Row Hotel
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d308189-Reviews-Kellogg_Conference_Hotel_at_Gallaudet_University-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '800 Florida Ave. NE', 'postal-code': '20002', 'locality': 'Washington DC'}",hotel,308189,Kellogg Conference Hotel at Gallaudet University
2.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d80689-Reviews-BEST_WESTERN_Georgetown_Hotel_Suites-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1121 New Hampshire Ave NW', 'postal-code': '20037-1522', 'locality': 'Washington DC'}",hotel,80689,BEST WESTERN Georgetown Hotel & Suites
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84083-Reviews-Washington_Marriott-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1221 22nd Street NW', 'postal-code': '20037', 'locality': 'Washington DC'}",hotel,84083,Washington Marriott
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d223893-Reviews-Courtyard_Washington_Embassy_Row-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1600 Rhode Island Avenue NW', 'postal-code': '20036', 'locality': 'Washington DC'}",hotel,223893,Courtyard Washington Embassy Row
,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d120592-Reviews-Tabard_Inn-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1739 N St. NW', 'postal-code': '20036', 'locality': 'Washington DC'}",hotel,120592,Tabard Inn
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84078-Reviews-Hyatt_Regency_Washington_on_Capitol_Hill-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '400 New Jersey Ave. NW', 'postal-code': '20001', 'locality': 'Washington DC'}",hotel,84078,Hyatt Regency Washington on Capitol Hill
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d223031-Reviews-Holiday_Inn_Express_Hotel_Suites_Washington_DC_Northeast-Washington_DC_District_of_Colum.html,,,"{'region': 'DC', 'street-address': '1917 Bladensburg Road NE', 'postal-code': '20002', 'locality': 'Washington DC'}",hotel,223031,Holiday Inn Express Hotel & Suites Washington DC-Northeast
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d125477-Reviews-Club_Quarters-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '839 17th St NW', 'postal-code': '20006', 'locality': 'Washington DC'}",hotel,125477,Club Quarters
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d219444-Reviews-Washington_Marriott_Wardman_Park-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '2660 Woodley Rd NW', 'postal-code': '20008', 'locality': 'Washington DC'}",hotel,219444,Washington Marriott Wardman Park
,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d676149-Reviews-Bridgestreet_Westbrook_Place-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '2201 N St NW', 'postal-code': '20037', 'locality': 'Washington DC'}",hotel,676149,Bridgestreet Westbrook Place
